Mon Nov 25 21:34:57 2024    cuset_cond_profiling.prof

         68400898 function calls (67501035 primitive calls) in 269.723 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.003    0.003 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/ops/common.py:62(new_method)
        1    0.000    0.000    0.003    0.003 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/arraylike.py:38(__eq__)
        1    0.000    0.000    0.003    0.003 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/series.py:5794(_cmp_method)
       56    0.003    0.000    0.003    0.000 {method 'read' of '_io.BufferedReader' objects}
      597    0.001    0.000    0.003    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/series.py:703(name)
     3624    0.001    0.000    0.003    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/dtypes/generic.py:42(_instancecheck)
        1    0.000    0.000    0.003    0.003 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/kaleido/scopes/plotly.py:74(_json_dumps)
        1    0.000    0.000    0.003    0.003 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/io/_json.py:174(to_json)
        1    0.000    0.000    0.003    0.003 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/io/_json.py:78(to_json_plotly)
     1285    0.002    0.000    0.003    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:4335(_get_validator)
      591    0.001    0.000    0.003    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexing.py:1629(_validate_integer)
     5316    0.002    0.000    0.003    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexing.py:1144(<genexpr>)
        1    0.000    0.000    0.003    0.003 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/ops/array_ops.py:290(comparison_op)
      592    0.003    0.000    0.003    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/dtypes/cast.py:1359(np_find_common_type)
        1    0.000    0.000    0.003    0.003 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/ops/array_ops.py:115(comp_method_OBJECT_ARRAY)
        1    0.003    0.003    0.003    0.003 {pandas._libs.ops.scalar_compare}
   275/75    0.000    0.000    0.003    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/copy.py:201(_deepcopy_list)
     1772    0.001    0.000    0.003    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexes/range.py:409(get_loc)
        9    0.000    0.000    0.003    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:2786(_dispatch_layout_change_callbacks)
      595    0.000    0.000    0.002    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/frame.py:651(_sliced_from_mgr)
     1775    0.001    0.000    0.002    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/frame.py:4402(_get_item_cache)
      977    0.001    0.000    0.002    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:5816(_strip_subplot_suffix_of_1)
        2    0.000    0.000    0.002    0.001 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/_subplots.py:1108(_init_subplot)
 1752/618    0.001    0.000    0.002    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/utils.py:288(split_multichar)
      599    0.001    0.000    0.002    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/blocks.py:2317(maybe_coerce_values)
  777/766    0.001    0.000    0.002    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:4910(__setattr__)
      360    0.002    0.000    0.002    0.000 {built-in method builtins.__build_class__}
        2    0.000    0.000    0.002    0.001 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/io/_utils.py:6(validate_coerce_fig_to_dict)
        1    0.000    0.000    0.002    0.002 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:3285(to_dict)
      594    0.001    0.000    0.002    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/common.py:96(is_bool_indexer)
      599    0.001    0.000    0.002    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/series.py:653(name)
     3624    0.002    0.000    0.002    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/dtypes/generic.py:37(_check)
      602    0.001    0.000    0.002    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/generic.py:335(_from_mgr)
        2    0.000    0.000    0.002    0.001 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/graph_objs/_figure.py:842(add_trace)
        2    0.000    0.000    0.002    0.001 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:2007(add_trace)
        2    0.000    0.000    0.002    0.001 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/graph_objs/_figure.py:921(add_traces)
        2    0.000    0.000    0.002    0.001 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:2114(add_traces)
        5    0.000    0.000    0.002    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:1394(_select_layout_subplots_by_prefix)
        1    0.000    0.000    0.002    0.002 /Applications/anaconda3/envs/phd/lib/python3.10/base64.py:65(b64decode)
        1    0.002    0.002    0.002    0.002 {built-in method binascii.a2b_base64}
     5316    0.001    0.000    0.002    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexing.py:1143(<genexpr>)
      598    0.001    0.000    0.002    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/_config/config.py:633(_get_root)
     1264    0.000    0.000    0.002    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:2535(layout)
        1    0.000    0.000    0.002    0.002 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/series.py:4629(apply)
        1    0.000    0.000    0.002    0.002 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/offline/offline.py:105(_get_jconfig)
        1    0.000    0.000    0.002    0.002 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/tools.py:688(get_config_plotly_server_url)
        1    0.000    0.000    0.002    0.002 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/apply.py:1191(apply)
        1    0.000    0.000    0.002    0.002 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/apply.py:1264(apply_standard)
     3546    0.002    0.000    0.002    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/frame.py:949(axes)
       12    0.000    0.000    0.002    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:5245(_set_compound_prop)
      597    0.001    0.000    0.002    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/managers.py:225(set_axis)
      597    0.001    0.000    0.002    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1562(validate_all_hashable)
        1    0.000    0.000    0.002    0.002 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:2515(_initialize_layout_template)
     1190    0.001    0.000    0.002    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/blocks.py:2346(get_block_type)
        1    0.000    0.000    0.002    0.002 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/base.py:891(_map_values)
       33    0.000    0.000    0.002    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:5911(__setattr__)
      596    0.000    0.000    0.002    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/common.py:556(require_length_match)
        1    0.000    0.000    0.002    0.002 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/algorithms.py:1738(map_array)
        1    0.000    0.000    0.002    0.002 {pandas._libs.lib.map_infer}
     1266    0.001    0.000    0.002    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:722(__getitem__)
     3549    0.001    0.000    0.002    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexes/base.py:6239(_index_as_unique)
       20    0.000    0.000    0.002    0.000 /Users/tristan.trebaol/Desktop/PhD/Code/phd/src/models/helpers.py:203(__init__)
      735    0.000    0.000    0.002    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:2431(_get_child_props)
        3    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:5591(to_plotly_json)
        1    0.000    0.000    0.001    0.001 /Applications/anaconda3/envs/phd/lib/python3.10/json/__init__.py:274(load)
       16    0.001    0.000    0.001    0.000 {built-in method io.open}
        4    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/frame.py:3853(__getitem__)
       28    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:1849(_set_in)
        4    0.000    0.000    0.001    0.000 /Users/tristan.trebaol/Desktop/PhD/Code/phd/src/models/helpers.py:509(__init__)
        5    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/utils.py:265(_natural_sort_strings)
        1    0.001    0.001    0.001    0.001 {method 'read' of '_io.TextIOWrapper' objects}
      591    0.000    0.000    0.001    0.000 /Users/tristan.trebaol/Desktop/PhD/Code/phd/src/inf_cutset_conditioning/cutset_cond_algs.py:573(<lambda>)
        1    0.000    0.000    0.001    0.001 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/graph_objs/_layout.py:3827(template)
       58    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/importlib/__init__.py:108(import_module)
        5    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/basevalidators.py:2683(validate_coerce)
       22    0.000    0.000    0.001    0.000 /Users/tristan.trebaol/Desktop/PhD/Code/phd/src/models/helpers.py:308(set_prior)
    92/81    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:4486(_init_props)
       13    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/basevalidators.py:2507(validate_coerce)
      600    0.001    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexes/base.py:7616(maybe_extract_name)
      598    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/_config/config.py:686(_warn_if_deprecated)
     1182    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/base.py:301(array)
     2386    0.001    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/_config/__init__.py:33(using_copy_on_write)
      495    0.001    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/utils.py:266(key)
     5316    0.001    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexing.py:2685(<genexpr>)
       58    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:1038(_gcd_import)
        9    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:2722(_build_dispatch_plan)
    38/34    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/importers.py:23(__getattr__)
  519/339    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:4585(_prop_defaults)
       10    0.000    0.000    0.001    0.000 {method '__deepcopy__' of 'numpy.ndarray' objects}
     1199    0.001    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/construction.py:485(ensure_wrapped_if_datetimelike)
        3    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/graph_objs/_figure.py:23707(select_xaxes)
      112    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2177(sum)
      597    0.001    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/base.py:73(_validate_set_axis)
        2    0.000    0.000    0.001    0.001 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/_subplots.py:1090(_validate_coerce_subplot_type)
       58    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:1022(_find_and_load)
        2    0.000    0.000    0.001    0.001 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/_subplots.py:968(_init_subplot_xy)
      600    0.001    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/construction.py:695(_sanitize_ndim)
        2    0.000    0.000    0.001    0.001 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/_subplots.py:1064(_subplot_type_for_trace_type)
     1196    0.001    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/flags.py:89(allows_duplicate_labels)
      598    0.001    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/generic.py:562(_get_axis)
     5316    0.001    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexing.py:2694(<genexpr>)
     3000    0.001    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexes/base.py:909(__len__)
   1327/1    0.000    0.000    0.001    0.001 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/io/_json.py:480(clean_to_json_compatible)
    123/1    0.000    0.000    0.001    0.001 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/io/_json.py:489(<dictcomp>)
      590    0.001    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexes/range.py:973(__getitem__)
        2    0.000    0.000    0.001    0.001 /Users/tristan.trebaol/Desktop/PhD/Code/phd/src/models/graph_builders.py:130(build_pgmpy_ecfev1_factor_fn)
     1196    0.001    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/_config/config.py:647(_get_deprecated_option)
      594    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/base.py:61(__len__)
      591    0.001    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/managers.py:967(<listcomp>)
        1    0.000    0.000    0.001    0.001 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/graph_objs/_figure.py:24146(add_annotation)
      602    0.001    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/generic.py:6189(__getattr__)
        2    0.001    0.000    0.001    0.000 {orjson.dumps}
     1795    0.001    0.000    0.001    0.000 {pandas._libs.lib.is_list_like}
        1    0.000    0.000    0.001    0.001 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/frame.py:3921(_getitem_bool_array)
      258    0.001    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/utils.py:308(split_string_positions)
     1200    0.001    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/flags.py:53(__init__)
     1772    0.001    0.000    0.001    0.000 {method 'index' of 'range' objects}
     1773    0.001    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexing.py:289(loc)
        2    0.000    0.000    0.001    0.000 /Users/tristan.trebaol/Desktop/PhD/Code/phd/src/modelling_fev1/pred_fev1.py:6(calc_hfev1_prior)
        4    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/scipy/stats/_distn_infrastructure.py:1958(pdf)
   140/37    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/io/_json.py:493(<listcomp>)
       14    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/numpy/lib/format.py:587(_read_array_header)
       12    0.000    0.000    0.001    0.000 /Users/tristan.trebaol/Desktop/PhD/Code/phd/src/models/helpers.py:383(set_cpt)
      592    0.001    0.000    0.001    0.000 {pandas._libs.lib.dtypes_all_equal}
      592    0.001    0.000    0.001    0.000 {built-in method fromkeys}
      592    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexers/utils.py:62(is_list_like_indexer)
     1787    0.001    0.000    0.001    0.000 {method 'split' of 'str' objects}
     1201    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexes/base.py:7521(ensure_index)
       61    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:4270(__init__)
        1    0.000    0.000    0.001    0.001 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/frame.py:6752(sort_values)
     1182    0.001    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/managers.py:282(arrays)
  623/621    0.001    0.000    0.001    0.000 {built-in method numpy.asarray}
        3    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/graph_objs/_heatmap.py:2499(__init__)
        1    0.000    0.000    0.001    0.001 /Applications/anaconda3/envs/phd/lib/python3.10/pathlib.py:1137(write_bytes)
     1207    0.001    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/dtypes/inference.py:334(is_hashable)
        1    0.000    0.000    0.001    0.001 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/generic.py:4077(_take_with_is_copy)
       21    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/graph_objs/__init__.py:294(__getattr__)
     4143    0.001    0.000    0.001    0.000 {pandas._libs.lib.is_iterator}
      602    0.001    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/construction.py:420(extract_array)
     2368    0.001    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/dtypes/cast.py:1430(<genexpr>)
        2    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/graph_objs/_figure.py:23819(select_yaxes)
       40    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:4599(_get_prop_validator)
      593    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/generic.py:4314(_set_is_copy)
        1    0.000    0.000    0.001    0.001 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/generic.py:3962(take)
        4    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/generic.py:6553(copy)
        1    0.000    0.000    0.001    0.001 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:1491(_add_annotation_like)
      598    0.001    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/_config/config.py:615(_select_options)
      392    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:2463(_get_child_prop_defaults)
        2    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/json/__init__.py:299(loads)
        1    0.000    0.000    0.001    0.001 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/series.py:1074(_get_with)
     1194    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1581(<genexpr>)
     1184    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/dtypes/cast.py:1439(<genexpr>)
        2    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/json/decoder.py:332(decode)
        2    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:2249(<listcomp>)
      887    0.001    0.000    0.001    0.000 {method 'replace' of 'str' objects}
       51    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:5685(__init__)
        1    0.000    0.000    0.001    0.001 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/managers.py:852(take)
        2    0.001    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/json/decoder.py:343(raw_decode)
       10    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/basevalidators.py:402(validate_coerce)
        4    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/managers.py:540(copy)
        1    0.000    0.000    0.001    0.001 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/io/_json.py:70(_safe)
       15    0.001    0.000    0.001    0.000 {built-in method posix.getcwd}
       14    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/numpy/lib/utils.py:1027(safe_eval)
        1    0.000    0.000    0.001    0.001 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexing.py:1359(_getitem_axis)
     1192    0.001    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/managers.py:1799(__init__)
      963    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/graph_objs/_layout.py:62(_subplot_re_match)
        1    0.000    0.000    0.001    0.001 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexing.py:1296(_getitem_iterable)
       14    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/ast.py:54(literal_eval)
      600    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/construction.py:734(_sanitize_str_dtypes)
     1285    0.001    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/validator_cache.py:8(get_validator)
    12/10    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/basevalidators.py:53(copy_to_readonly_numpy_array)
     1287    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:404(parent)
       58    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/basevalidators.py:16(fullmatch)
       14    0.000    0.000    0.001    0.000 /Users/tristan.trebaol/Desktop/PhD/Code/phd/src/data/helpers.py:7(get_path_to_src)
        2    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/graph_objs/_histogram.py:2581(__init__)
      495    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/re.py:222(split)
      596    0.001    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/_config/__init__.py:43(using_pyarrow_string_dtype)
        2    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:2324(_set_trace_grid_position)
        2    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/_subplots.py:1374(_set_trace_grid_reference)
     2368    0.001    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/dtypes/cast.py:1446(<genexpr>)
        4    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/graph_objs/layout/_xaxis.py:3557(__init__)
    92/61    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:5688(_send_prop_set)
      598    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/_config/config.py:674(_translate_key)
        1    0.000    0.000    0.001    0.001 /Users/tristan.trebaol/Desktop/PhD/Code/phd/src/models/helpers.py:238(get_bins_str)
   106/74    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:4545(_get_child_prop_defaults)
        1    0.000    0.000    0.001    0.001 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexing.py:1494(_get_listlike_indexer)
        2    0.000    0.000    0.001    0.000 /Users/tristan.trebaol/Desktop/PhD/Code/phd/src/models/graph_builders.py:174(build_pgmpy_uo2sat_factor_fn)
       45    0.000    0.000    0.001    0.000 /Users/tristan.trebaol/Desktop/PhD/Code/phd/src/models/helpers.py:243(<lambda>)
        1    0.000    0.000    0.001    0.001 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/indexes/base.py:6101(_get_indexer_strict)
        2    0.000    0.000    0.001    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/managers.py:606(reindex_indexer)
      720    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/utils.py:398(_rev)
      128    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/basevalidators.py:346(present)
        4    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:5770(_set_subplotid_prop)
        2    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/frame.py:665(__init__)
    31/23    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:5463(_relayout_child)
       11    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:4502(_init_child_props)
    31/23    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/basedatatypes.py:5414(_prop_set_child)
       90    0.000    0.000    0.000    0.000 {built-in method builtins.round}
     1191    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/managers.py:1902(_block)
       17    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/basevalidators.py:601(validate_coerce)
        1    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/pandas/core/internals/managers.py:670(<listcomp>)
      423    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/_plotly_utils/optional_imports.py:14(get_module)
        3    0.000    0.000    0.000    0.000 /Applications/anaconda3/envs/phd/lib/python3.10/site-packages/plotly/graph_objs/layout/_annotation.py:1564(__init__)
